"id","syear","x","y"
38217,2012,32565803.299,5921186.242
38217,2013,32565803.299,5921186.242
11335,2000,32571634.137,5940760.19
11335,2001,32571634.137,5940760.19
11335,2002,32571634.137,5940760.19
11335,2003,32571634.137,5940760.19
11335,2004,32571634.137,5940760.19
11335,2005,32571634.137,5940760.19
11335,2006,32571634.137,5940760.19
11335,2007,32571634.137,5940760.19
43009,2000,32560847.783,5935391.144
43009,2001,32560847.783,5935391.144
43009,2002,32560847.783,5935391.144
43009,2003,32560847.783,5935391.144
43009,2004,32560847.783,5935391.144
43009,2005,32560847.783,5935391.144
43009,2006,32560847.783,5935391.144
43009,2007,32560847.783,5935391.144
43009,2008,32560847.783,5935391.144
43009,2009,32560847.783,5935391.144
43009,2010,32560847.783,5935391.144
43009,2011,32560847.783,5935391.144
43009,2012,32560847.783,5935391.144
43009,2013,32560847.783,5935391.144
43009,2014,32560847.783,5935391.144
94585,2000,32568223.709,5942267.4
94585,2001,32568223.709,5942267.4
94585,2002,32568223.709,5942267.4
94585,2003,32568223.709,5942267.4
94585,2004,32568223.709,5942267.4
94585,2005,32568223.709,5942267.4
94585,2006,32568223.709,5942267.4
94585,2007,32568223.709,5942267.4
94585,2008,32568223.709,5942267.4
94585,2009,32568223.709,5942267.4
94585,2010,32568223.709,5942267.4
94585,2011,32568223.709,5942267.4
94585,2012,32568223.709,5942267.4
94585,2013,32568223.709,5942267.4
19802,2000,32578387.563,5938583.519
19802,2001,32578387.563,5938583.519
19802,2002,32578387.563,5938583.519
19802,2003,32578387.563,5938583.519
19802,2004,32578387.563,5938583.519
19802,2005,32578387.563,5938583.519
19802,2006,32578387.563,5938583.519
19802,2007,32578387.563,5938583.519
19802,2008,32578387.563,5938583.519
19802,2009,32578387.563,5938583.519
19802,2010,32578387.563,5938583.519
19802,2011,32578387.563,5938583.519
19802,2012,32578387.563,5938583.519
19802,2013,32578387.563,5938583.519
19802,2014,32578387.563,5938583.519
19802,2015,32578387.563,5938583.519
19802,2016,32578387.563,5938583.519
19802,2017,32578387.563,5938583.519
19802,2018,32578387.563,5938583.519
19802,2019,32578387.563,5938583.519
19802,2020,32578387.563,5938583.519
19802,2021,32578387.563,5938583.519
98927,2000,32563721.559,5922014.404
98927,2001,32563721.559,5922014.404
98927,2002,32563721.559,5922014.404
98927,2003,32563721.559,5922014.404
98927,2004,32563721.559,5922014.404
98927,2005,32563721.559,5922014.404
98927,2006,32563721.559,5922014.404
98927,2007,32563721.559,5922014.404
98927,2008,32563721.559,5922014.404
98927,2009,32563721.559,5922014.404
98927,2010,32563721.559,5922014.404
98927,2011,32563721.559,5922014.404
98927,2012,32563721.559,5922014.404
98927,2013,32563721.559,5922014.404
98927,2014,32563721.559,5922014.404
98927,2015,32563721.559,5922014.404
98927,2016,32563721.559,5922014.404
98927,2017,32563721.559,5922014.404
97180,2000,32562858.683,5936010.982
97180,2001,32562858.683,5936010.982
97180,2002,32562858.683,5936010.982
97180,2003,32562858.683,5936010.982
97180,2004,32562858.683,5936010.982
97180,2005,32562858.683,5936010.982
97180,2006,32562858.683,5936010.982
97180,2007,32562858.683,5936010.982
97180,2008,32562858.683,5936010.982
97180,2009,32562858.683,5936010.982
97180,2010,32562858.683,5936010.982
97180,2011,32562858.683,5936010.982
97180,2012,32562858.683,5936010.982
97180,2013,32562858.683,5936010.982
24755,2000,32570684.686,5947378.861
24755,2001,32570684.686,5947378.861
24755,2002,32570684.686,5947378.861
24755,2003,32570684.686,5947378.861
24755,2004,32570684.686,5947378.861
24755,2005,32570684.686,5947378.861
24755,2006,32570684.686,5947378.861
24755,2007,32570684.686,5947378.861
89007,2000,32576279.418,5926569.012
89007,2001,32576279.418,5926569.012
89007,2002,32576279.418,5926569.012
81400,2000,32573104.811,5944612.625
81400,2001,32573104.811,5944612.625
81400,2002,32573104.811,5944612.625
81400,2003,32573104.811,5944612.625
81400,2004,32573104.811,5944612.625
81400,2005,32573104.811,5944612.625
81400,2006,32573104.811,5944612.625
94797,2000,32567921.723,5945289.291
94797,2001,32567921.723,5945289.291
94797,2002,32567921.723,5945289.291
94797,2003,32567921.723,5945289.291
94797,2004,32567921.723,5945289.291
83923,2000,32571290.524,5935370.017
83923,2001,32571290.524,5935370.017
83923,2002,32571290.524,5935370.017
83923,2003,32571290.524,5935370.017
83923,2004,32571290.524,5935370.017
83923,2005,32571290.524,5935370.017
83923,2006,32571290.524,5935370.017
83923,2007,32571290.524,5935370.017
83923,2008,32567684.79,5927491.414
83923,2009,32567684.79,5927491.414
83923,2010,32567684.79,5927491.414
83923,2011,32567684.79,5927491.414
83923,2012,32567684.79,5927491.414
83923,2013,32567684.79,5927491.414
83923,2014,32567684.79,5927491.414
83923,2015,32567684.79,5927491.414
83923,2016,32567684.79,5927491.414
83923,2017,32567684.79,5927491.414
83923,2018,32567684.79,5927491.414
83923,2019,32567684.79,5927491.414
83923,2020,32567684.79,5927491.414
83923,2021,32567684.79,5927491.414
53696,2000,32578716.862,5940208.92
53696,2001,32578716.862,5940208.92
53696,2002,32578716.862,5940208.92
53696,2003,32578716.862,5940208.92
53696,2004,32578716.862,5940208.92
53696,2005,32578716.862,5940208.92
53696,2006,32578716.862,5940208.92
53696,2007,32578716.862,5940208.92
53696,2008,32578716.862,5940208.92
53696,2009,32578716.862,5940208.92
53696,2010,32578716.862,5940208.92
53696,2011,32578716.862,5940208.92
53696,2012,32578716.862,5940208.92
53696,2013,32578716.862,5940208.92
53696,2014,32578716.862,5940208.92
32326,2000,32572692.785,5938923.117
32326,2001,32572692.785,5938923.117
32326,2002,32572692.785,5938923.117
32326,2003,32572692.785,5938923.117
32326,2004,32572692.785,5938923.117
32326,2005,32572692.785,5938923.117
32326,2006,32572692.785,5938923.117
32326,2007,32572692.785,5938923.117
32326,2008,32572692.785,5938923.117
32326,2009,32572692.785,5938923.117
32326,2010,32572692.785,5938923.117
32326,2011,32572692.785,5938923.117
32326,2012,32572692.785,5938923.117
32326,2013,32572692.785,5938923.117
32326,2014,32572692.785,5938923.117
32326,2015,32572692.785,5938923.117
32326,2016,32572692.785,5938923.117
32326,2017,32572692.785,5938923.117
28335,2000,32559493.182,5940383.71
28335,2001,32575557.093,5939390.076
28335,2002,32575557.093,5939390.076
28335,2003,32575557.093,5939390.076
23875,2000,32556495.304,5923902.089
23875,2001,32556495.304,5923902.089
23875,2002,32556495.304,5923902.089
23875,2003,32556495.304,5923902.089
23875,2004,32556495.304,5923902.089
23875,2005,32556495.304,5923902.089
23875,2006,32556495.304,5923902.089
23875,2007,32556495.304,5923902.089
23875,2008,32556495.304,5923902.089
23875,2009,32556495.304,5923902.089
23875,2010,32556495.304,5923902.089
23875,2011,32556495.304,5923902.089
23875,2012,32556495.304,5923902.089
23875,2013,32556495.304,5923902.089
23875,2014,32556495.304,5923902.089
23875,2015,32556495.304,5923902.089
23875,2016,32556495.304,5923902.089
23875,2017,32556495.304,5923902.089
23875,2018,32556495.304,5923902.089
23875,2019,32556495.304,5923902.089
23875,2020,32556495.304,5923902.089
23875,2021,32556495.304,5923902.089
79364,2000,32564874.918,5923349.111
79364,2001,32564874.918,5923349.111
79364,2002,32564874.918,5923349.111
79364,2003,32564874.918,5923349.111
79364,2004,32564874.918,5923349.111
79364,2005,32564874.918,5923349.111
79364,2006,32571305.878,5940630.006
79364,2007,32571305.878,5940630.006
79364,2008,32570415.798,5937060.566
79364,2009,32570415.798,5937060.566
79364,2010,32570415.798,5937060.566
11491,2000,32571521.887,5934992.86
11491,2001,32571521.887,5934992.86
11491,2002,32571521.887,5934992.86
11491,2003,32571521.887,5934992.86
11491,2004,32571521.887,5934992.86
11491,2005,32571521.887,5934992.86
36604,2000,32558342.764,5938836.898
36604,2001,32558342.764,5938836.898
36604,2002,32558342.764,5938836.898
36604,2003,32558342.764,5938836.898
36604,2004,32558342.764,5938836.898
36604,2005,32558342.764,5938836.898
36604,2006,32558342.764,5938836.898
36604,2007,32558342.764,5938836.898
36604,2008,32558342.764,5938836.898
36604,2009,32558342.764,5938836.898
36604,2010,32558342.764,5938836.898
36604,2011,32558342.764,5938836.898
36604,2012,32558342.764,5938836.898
36604,2013,32558342.764,5938836.898
36604,2014,32558342.764,5938836.898
36604,2015,32558342.764,5938836.898
36604,2016,32558342.764,5938836.898
36604,2017,32558342.764,5938836.898
36604,2018,32558342.764,5938836.898
34500,2000,32574709.955,5945072.793
34500,2001,32574709.955,5945072.793
34500,2002,32574709.955,5945072.793
34500,2003,32574709.955,5945072.793
49339,2000,32574337.064,5920280.375
49339,2001,32574337.064,5920280.375
49339,2002,32574337.064,5920280.375
49339,2003,32574337.064,5920280.375
49339,2004,32574337.064,5920280.375
49339,2005,32574337.064,5920280.375
49339,2006,32574337.064,5920280.375
49339,2007,32574337.064,5920280.375
49339,2008,32574337.064,5920280.375
49339,2009,32574337.064,5920280.375
49339,2010,32574337.064,5920280.375
49339,2011,32574337.064,5920280.375
49339,2012,32574337.064,5920280.375
64594,2000,32561493.34,5938504.828
71744,2000,32554947.989,5935822.39
71744,2001,32554947.989,5935822.39
71744,2002,32554947.989,5935822.39
71744,2003,32554947.989,5935822.39
71744,2004,32554947.989,5935822.39
71744,2005,32554947.989,5935822.39
71744,2006,32554947.989,5935822.39
71744,2007,32554947.989,5935822.39
71744,2008,32554947.989,5935822.39
71744,2009,32554947.989,5935822.39
55206,2000,32571560.996,5946816.616
55206,2001,32571560.996,5946816.616
55206,2002,32571560.996,5946816.616
55206,2003,32571560.996,5946816.616
55206,2004,32571560.996,5946816.616
55206,2005,32571560.996,5946816.616
55206,2006,32571560.996,5946816.616
55206,2007,32571560.996,5946816.616
55206,2008,32571560.996,5946816.616
55206,2009,32571560.996,5946816.616
55206,2010,32571560.996,5946816.616
55206,2011,32571560.996,5946816.616
54571,2017,32553459.229,5935942.284
97315,2000,32573195.038,5943982.468
97315,2001,32573195.038,5943982.468
97315,2002,32573195.038,5943982.468
97315,2003,32573195.038,5943982.468
97315,2004,32573195.038,5943982.468
97315,2005,32573195.038,5943982.468
97315,2006,32573195.038,5943982.468
97315,2007,32573195.038,5943982.468
97315,2008,32573195.038,5943982.468
97315,2009,32573195.038,5943982.468
97315,2010,32573195.038,5943982.468
97315,2011,32573195.038,5943982.468
97315,2012,32573195.038,5943982.468
97315,2013,32573195.038,5943982.468
97315,2014,32573195.038,5943982.468
97315,2015,32573195.038,5943982.468
97315,2016,32573195.038,5943982.468
97315,2017,32573195.038,5943982.468
97315,2018,32573195.038,5943982.468
56685,2000,32564990.834,5938181.734
56685,2001,32564990.834,5938181.734
56685,2002,32564990.834,5938181.734
56685,2003,32564990.834,5938181.734
56685,2004,32564990.834,5938181.734
56685,2005,32564990.834,5938181.734
56685,2006,32564990.834,5938181.734
56685,2007,32564990.834,5938181.734
56685,2008,32564990.834,5938181.734
56685,2009,32564990.834,5938181.734
56685,2010,32564990.834,5938181.734
56685,2011,32564990.834,5938181.734
56685,2012,32564990.834,5938181.734
56685,2013,32564990.834,5938181.734
56685,2014,32564990.834,5938181.734
56685,2015,32564990.834,5938181.734
56685,2016,32564990.834,5938181.734
56685,2017,32564990.834,5938181.734
56685,2018,32564990.834,5938181.734
56685,2019,32564990.834,5938181.734
56685,2020,32564990.834,5938181.734
56685,2021,32564990.834,5938181.734
41318,2004,32565609.48,5933948.342
41318,2005,32574557.437,5935273.764
36753,2000,32556229.257,5936602.667
10234,2000,32569124.399,5943052.17
10234,2001,32569124.399,5943052.17
10234,2002,32569124.399,5943052.17
10234,2003,32569124.399,5943052.17
10234,2004,32569124.399,5943052.17
10234,2005,32569124.399,5943052.17
10234,2006,32569124.399,5943052.17
10234,2007,32569124.399,5943052.17
48519,2000,32568347.794,5947750.198
48519,2001,32573037.478,5944303.439
48519,2002,32573037.478,5944303.439
48519,2003,32573037.478,5944303.439
48519,2004,32573037.478,5944303.439
48519,2005,32573037.478,5944303.439
48519,2006,32569636.225,5944279.957
48519,2007,32569636.225,5944279.957
62184,2000,32562821.398,5936412.136
62184,2001,32562821.398,5936412.136
62184,2002,32562821.398,5936412.136
62184,2003,32562821.398,5936412.136
62184,2004,32562821.398,5936412.136
62184,2005,32562821.398,5936412.136
62184,2006,32562821.398,5936412.136
62184,2007,32562821.398,5936412.136
62184,2008,32562821.398,5936412.136
62184,2009,32562821.398,5936412.136
62184,2010,32562821.398,5936412.136
62184,2011,32562821.398,5936412.136
62184,2012,32562821.398,5936412.136
62184,2013,32562821.398,5936412.136
62184,2014,32562821.398,5936412.136
80922,2000,32572930.954,5933829.861
80922,2001,32572930.954,5933829.861
80922,2002,32572930.954,5933829.861
80922,2003,32572930.954,5933829.861
80922,2004,32572930.954,5933829.861
80922,2005,32572930.954,5933829.861
80922,2006,32572930.954,5933829.861
66739,2000,32571913.203,5944236.574
66739,2001,32571913.203,5944236.574
66739,2002,32571913.203,5944236.574
66739,2003,32571913.203,5944236.574
66739,2004,32571913.203,5944236.574
20319,2000,32565729.145,5936697.973
20319,2001,32565729.145,5936697.973
20319,2002,32565729.145,5936697.973
20319,2003,32565729.145,5936697.973
20319,2004,32565729.145,5936697.973
20319,2005,32565729.145,5936697.973
20319,2006,32577159.747,5938929.643
20319,2007,32577159.747,5938929.643
20319,2008,32577159.747,5938929.643
20319,2009,32577159.747,5938929.643
20319,2010,32577159.747,5938929.643
20319,2011,32577159.747,5938929.643
20319,2012,32577159.747,5938929.643
20319,2013,32577159.747,5938929.643
20319,2014,32577159.747,5938929.643
20319,2015,32577159.747,5938929.643
20319,2016,32577159.747,5938929.643
20319,2017,32577159.747,5938929.643
20319,2018,32577159.747,5938929.643
20319,2019,32577159.747,5938929.643
20319,2020,32577159.747,5938929.643
20319,2021,32577159.747,5938929.643
48542,2000,32575243.123,5940266.03
48542,2001,32575243.123,5940266.03
48542,2002,32575243.123,5940266.03
34545,2000,32577602.471,5946393.421
34545,2001,32577602.471,5946393.421
34545,2002,32577602.471,5946393.421
34545,2003,32577602.471,5946393.421
34545,2004,32577602.471,5946393.421
34545,2005,32577602.471,5946393.421
34545,2006,32577602.471,5946393.421
34545,2007,32559782.673,5942605.105
34545,2008,32559782.673,5942605.105
34545,2009,32559782.673,5942605.105
34545,2010,32559782.673,5942605.105
34545,2011,32559782.673,5942605.105
34545,2012,32559782.673,5942605.105
34545,2013,32559782.673,5942605.105
34545,2014,32559782.673,5942605.105
34545,2015,32559782.673,5942605.105
34545,2016,32559782.673,5942605.105
34545,2017,32559782.673,5942605.105
34545,2018,32559782.673,5942605.105
34545,2019,32559782.673,5942605.105
17158,2000,32573047.436,5945705.292
17158,2001,32573047.436,5945705.292
17158,2002,32573047.436,5945705.292
46106,2000,32566927.298,5948413.255
46106,2001,32566927.298,5948413.255
46106,2002,32566927.298,5948413.255
46106,2003,32566927.298,5948413.255
46106,2004,32566927.298,5948413.255
46106,2005,32566927.298,5948413.255
46106,2006,32566927.298,5948413.255
46106,2007,32566927.298,5948413.255
62595,2000,32558899.636,5935496.404
62595,2001,32558899.636,5935496.404
62595,2002,32558899.636,5935496.404
62595,2003,32558899.636,5935496.404
62595,2004,32558899.636,5935496.404
62595,2005,32558899.636,5935496.404
62595,2006,32558899.636,5935496.404
62595,2007,32558899.636,5935496.404
62595,2008,32558899.636,5935496.404
62595,2009,32558899.636,5935496.404
62595,2010,32558899.636,5935496.404
62595,2011,32566411.365,5938574.116
62595,2012,32566411.365,5938574.116
69152,2000,32563398.904,5935869.426
69152,2001,32563398.904,5935869.426
69152,2002,32563398.904,5935869.426
69152,2003,32563398.904,5935869.426
69152,2004,32563398.904,5935869.426
69152,2005,32563398.904,5935869.426
69152,2006,32563398.904,5935869.426
69152,2007,32563398.904,5935869.426
69152,2008,32563398.904,5935869.426
69152,2009,32563398.904,5935869.426
69152,2010,32563398.904,5935869.426
69152,2011,32563398.904,5935869.426
69152,2012,32563398.904,5935869.426
69152,2013,32563398.904,5935869.426
69152,2014,32563398.904,5935869.426
69152,2015,32563398.904,5935869.426
69152,2016,32563398.904,5935869.426
69152,2017,32563398.904,5935869.426
44826,2000,32573220.319,5944666.28
44826,2001,32573220.319,5944666.28
44826,2002,32573220.319,5944666.28
44826,2003,32573220.319,5944666.28
44826,2004,32573220.319,5944666.28
44826,2005,32573220.319,5944666.28
44826,2006,32573220.319,5944666.28
44826,2007,32573220.319,5944666.28
44826,2008,32573220.319,5944666.28
44826,2009,32573220.319,5944666.28
44826,2010,32573220.319,5944666.28
91373,2000,32553941.388,5935990.101
91373,2001,32553941.388,5935990.101
91373,2002,32553941.388,5935990.101
91373,2003,32553941.388,5935990.101
91373,2004,32553941.388,5935990.101
91373,2009,32571756.918,5950369.491
91373,2010,32571756.918,5950369.491
91373,2011,32571756.918,5950369.491
91373,2012,32571756.918,5950369.491
91373,2013,32571756.918,5950369.491
91373,2014,32571756.918,5950369.491
91373,2015,32571756.918,5950369.491
91373,2016,32571756.918,5950369.491
14429,2000,32561769.26,5923202.631
14429,2001,32561769.26,5923202.631
14429,2002,32561769.26,5923202.631
14429,2003,32561769.26,5923202.631
14429,2004,32561769.26,5923202.631
14429,2005,32561769.26,5923202.631
14429,2006,32561769.26,5923202.631
14429,2007,32561769.26,5923202.631
14429,2008,32561769.26,5923202.631
14429,2009,32561769.26,5923202.631
14429,2010,32561769.26,5923202.631
14429,2011,32561769.26,5923202.631
14429,2012,32561769.26,5923202.631
24224,2000,32570134.04,5947147.875
24224,2001,32570134.04,5947147.875
24224,2002,32570134.04,5947147.875
24224,2003,32570134.04,5947147.875
24224,2004,32570134.04,5947147.875
24224,2005,32571542.52,5944462.292
24224,2006,32571542.52,5944462.292
24224,2007,32571542.52,5944462.292
24224,2008,32571542.52,5944462.292
24224,2009,32571542.52,5944462.292
24224,2010,32571542.52,5944462.292
24224,2011,32571542.52,5944462.292
24224,2012,32571542.52,5944462.292
24224,2013,32571542.52,5944462.292
24224,2014,32571542.52,5944462.292
24224,2015,32571542.52,5944462.292
24224,2016,32571542.52,5944462.292
24224,2017,32571542.52,5944462.292
24224,2018,32571542.52,5944462.292
24224,2019,32571542.52,5944462.292
24224,2020,32571542.52,5944462.292
24224,2021,32571542.52,5944462.292
89669,2000,32569016.127,5937354.355
89669,2001,32569016.127,5937354.355
89669,2002,32569016.127,5937354.355
89669,2003,32569016.127,5937354.355
89669,2004,32569016.127,5937354.355
89669,2005,32569016.127,5937354.355
89669,2006,32569016.127,5937354.355
89669,2007,32569016.127,5937354.355
89669,2008,32569016.127,5937354.355
89669,2009,32569016.127,5937354.355
89669,2010,32569016.127,5937354.355
38368,2000,32574890.214,5936699.269
38368,2001,32574890.214,5936699.269
38368,2002,32574890.214,5936699.269
38368,2003,32574890.214,5936699.269
38368,2004,32574890.214,5936699.269
38368,2005,32574890.214,5936699.269
38368,2006,32574890.214,5936699.269
75397,2000,32580402.389,5926967.941
75397,2001,32580402.389,5926967.941
75397,2002,32580402.389,5926967.941
75397,2003,32580402.389,5926967.941
75397,2004,32557092.968,5934677.898
75397,2005,32557092.968,5934677.898
75397,2014,32565521.942,5922677.467
27904,2000,32568365.12,5948318.141
27904,2001,32560169.866,5942696.612
27904,2002,32560169.866,5942696.612
27904,2003,32560169.866,5942696.612
27904,2004,32560169.866,5942696.612
27904,2005,32560169.866,5942696.612
27904,2006,32560169.866,5942696.612
27904,2007,32560169.866,5942696.612
27904,2008,32560169.866,5942696.612
27904,2009,32560169.866,5942696.612
27904,2010,32560169.866,5942696.612
27904,2011,32560169.866,5942696.612
27904,2012,32560169.866,5942696.612
27904,2013,32560169.866,5942696.612
27904,2014,32560169.866,5942696.612
27904,2015,32560169.866,5942696.612
27904,2016,32560169.866,5942696.612
27904,2017,32560169.866,5942696.612
89407,2000,32574724.722,5941047.647
89407,2001,32574724.722,5941047.647
44319,2000,32575628.953,5933434.639
44319,2001,32575628.953,5933434.639
44319,2002,32575628.953,5933434.639
44319,2003,32575628.953,5933434.639
44319,2004,32575628.953,5933434.639
44319,2005,32575628.953,5933434.639
44319,2006,32575628.953,5933434.639
44319,2007,32575628.953,5933434.639
44319,2008,32575628.953,5933434.639
44319,2009,32575628.953,5933434.639
44319,2010,32575628.953,5933434.639
44319,2011,32575628.953,5933434.639
44319,2012,32575628.953,5933434.639
44319,2013,32575628.953,5933434.639
44319,2014,32575628.953,5933434.639
44319,2015,32575628.953,5933434.639
18645,2000,32562012.68,5923214.335
18645,2001,32562012.68,5923214.335
18645,2002,32562012.68,5923214.335
18645,2003,32562012.68,5923214.335
18645,2004,32562012.68,5923214.335
18645,2005,32562012.68,5923214.335
18645,2006,32562012.68,5923214.335
18645,2007,32562012.68,5923214.335
18645,2008,32569536.58,5935637.852
18645,2009,32569536.58,5935637.852
83173,2006,32565665.415,5920807.301
58240,2000,32557587.394,5939065.777
58240,2001,32557587.394,5939065.777
58240,2002,32557587.394,5939065.777
58240,2003,32577746.799,5946162.285
58240,2004,32577746.799,5946162.285
58240,2005,32577746.799,5946162.285
58240,2006,32566282.257,5922524.89
58240,2007,32566282.257,5922524.89
58240,2008,32566282.257,5922524.89
58240,2009,32566282.257,5922524.89
58240,2010,32566282.257,5922524.89
58240,2011,32566282.257,5922524.89
58240,2012,32566282.257,5922524.89
58240,2013,32564641.146,5933959.503
58240,2014,32564641.146,5933959.503
58240,2015,32564641.146,5933959.503
58240,2016,32564641.146,5933959.503
58240,2017,32564641.146,5933959.503
58240,2018,32564641.146,5933959.503
58240,2019,32564641.146,5933959.503
58240,2020,32564641.146,5933959.503
58240,2021,32564641.146,5933959.503
28196,2000,32561796.534,5938252.097
28196,2001,32561796.534,5938252.097
28196,2002,32561796.534,5938252.097
28196,2003,32561796.534,5938252.097
28196,2004,32561796.534,5938252.097
28196,2005,32561796.534,5938252.097
28196,2006,32561796.534,5938252.097
28196,2007,32561796.534,5938252.097
28196,2008,32561796.534,5938252.097
28196,2009,32561796.534,5938252.097
28196,2010,32561796.534,5938252.097
28196,2011,32561796.534,5938252.097
28196,2012,32561796.534,5938252.097
28196,2013,32561796.534,5938252.097
28196,2014,32561796.534,5938252.097
28196,2015,32561796.534,5938252.097
28196,2016,32561796.534,5938252.097
28196,2017,32561796.534,5938252.097
28196,2018,32561796.534,5938252.097
28196,2019,32561796.534,5938252.097
28196,2020,32561796.534,5938252.097
28196,2021,32561796.534,5938252.097
44195,2000,32566706.328,5945130.906
71264,2000,32564116.949,5938888.324
93056,2001,32558029.778,5936304.567
93056,2002,32558029.778,5936304.567
93056,2003,32558029.778,5936304.567
93056,2004,32566057.357,5922084.2
93056,2005,32566057.357,5922084.2
93056,2006,32566057.357,5922084.2
33474,2001,32574553,5940172.663
33474,2002,32574553,5940172.663
33474,2003,32574553,5940172.663
33474,2004,32572025.213,5936371.694
33474,2008,32563824.979,5938958.121
33474,2009,32575360.07,5942144.021
33474,2010,32575360.07,5942144.021
33474,2011,32575360.07,5942144.021
33474,2012,32575360.07,5942144.021
33474,2013,32575360.07,5942144.021
33474,2014,32575360.07,5942144.021
74008,2002,32567437.195,5945241.516
74008,2003,32567437.195,5945241.516
40890,2000,32561668.016,5934179.391
40890,2001,32561668.016,5934179.391
40890,2002,32561668.016,5934179.391
40890,2003,32561668.016,5934179.391
40890,2004,32561668.016,5934179.391
40890,2005,32561668.016,5934179.391
40890,2006,32561668.016,5934179.391
40890,2007,32561668.016,5934179.391
40890,2008,32561668.016,5934179.391
40890,2009,32561668.016,5934179.391
40890,2010,32561668.016,5934179.391
40890,2011,32561668.016,5934179.391
40890,2012,32561668.016,5934179.391
40890,2013,32561668.016,5934179.391
40890,2014,32561668.016,5934179.391
40890,2015,32561668.016,5934179.391
40890,2016,32561668.016,5934179.391
40890,2017,32561668.016,5934179.391
40890,2018,32561668.016,5934179.391
